PROJECT,Prospect,SiteID,SiteType,DepthFrom,DepthTo,Lithology1,Lithology2,QUALIFIER1,QUALIFIER2,QUALIFIER3,QUALIFIER4,QUALIFIER5,TEXTURE,TEXTURE2,TEXTURE3,TEXTURE4,TEXTURE5,COLOUR1,Colour1_Intensity,COLOUR2,Colour2_Intensity,STRATIGRAPHY,STRUCTURE,LOGGEDBY,PRIORITY,COMMENTS,DataSource
SAR,CRD,DD12CRD013,UN,418.7,446.0,VAN,,PSU,<V,POR,TED,,,,,,,RED,DK,GRN,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,446.0,456.0,VAN,,POR,SPT,<V,,,,,,,,RED,MD,,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,456.0,458.0,FTZ,,VOL,BC,FAU,,,,,,,,GRY,MD,,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,458.0,471.7,VBS,,AMY,FGR,VOL,,,,,,,,BLK,DK,,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,471.7,500.0,VDA,,MGR,POR,<V,QTZ,,,,,,,ORA,MD,,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,500.0,539.0,VBA,,EQI,<V,VOL,TED,,,,,,,RED,MD,,,NL,,,1,,User
SAR,CRD,DD12CRD013,UN,539.0,593.3,VBA,,MOT,<V,TED,AMY,,,,,,,BLK,DK,,,NL,,,1,,User
SAR,CRD,DD12CRD014,UN,0.0,9.0,SSL,,,,,,,,,,,,RED,,BRN,,Kmb,,,1,,User
SAR,CRD,DD12CRD014,UN,9.0,12.0,SSL,,,,,,,,,,,,WHT,,,,Kmb,,,1,,User
SAR,CRD,DD12CRD014,UN,12.0,39.0,SSL,,,,,,,,,,,,RED,,BRN,,Kmb,,,1,Red brown silstone with silcrete to 27m,User
SAR,CRD,DD12CRD014,UN,39.0,51.0,SSL,,,,,,,,,,,,YEL,,BRN,,Kmb,,,1,Oxidised bulldog shale.,User
SAR,CRD,DD12CRD014,UN,51.0,57.0,SSL,,,,,,,,,,,,BRN,LT,,,Kmb,,,1,Transition zone to fresh bulldog.,User
SAR,CRD,DD12CRD014,UN,57.0,87.0,SSH,,,,,,,,,,,,BLK,,,,Kmb,,,1,Fresh Bulldog shale.,User
SAR,CRD,DD12CRD014,UN,87.0,102.0,LSD,,FGR,RND,WST,SAN,,,,,,,WHT,,GRY,,Kn4,,,1,Cadna-Owie sandstone,User
SAR,CRD,DD12CRD014,UN,102.0,113.5,SMT,,POS,ANG,QTZ,SLT,,,,,,,GRY,,WHT,,CP1,,,1,Diamictite - Boorthanna. black lithics. poorly sorted. angular qtz sands.,User
SAR,CRD,DD12CRD014,UN,113.5,211.3,KCS,,MAS,MES,<V,,,,,,,,GRY,MD,GRN,,nl,,,1,Massive calcite diopside phlogopite +/- chlorite sericite calc-silicate. Phlogopite occurs as aggregates/clasts/bands in cb/ds matrix with occasional pale green rims (cpx?) and as microveins stockworking the cb/ds. skarn textures.,User
SAR,CRD,DD12CRD014,UN,211.3,224.3,KCS,,MAS,MES,<V,,,,,,,,GRY,MD ,GRN,,nl,,,1,Massive ca/ds/ph +/- ch/se/kfs calc silicate as previous. minor patchy irregularly shaped kfs blebs up to 4mm spatially associated with phlog. Crackle/stockwork veined with ph/ch infill. Faulted UH contact with slickenslides and 4cm monomict breccia.,User
SAR,CRD,DD12CRD014,UN,224.3,230.5,MMP,,MAS,MGR,MET,,,,,,,,GRY,DK,BLK,,nl,,,1,Massive medium to fine grained quartz biotite metasediment with minor k-fs porphyroblasts/alteration. ,User
SAR,CRD,DD12CRD014,UN,230.5,252.2,KCS,,MAS,MES,<V,,,,,,,,GRY,MD,GRN,,nl,,,1,Massive ca/ds/ph +/- ch/se/kfs calc silicate as previous. minor patchy irregularly shaped kfs blebs up to 4mm spatially associated with phlog. Crackle/stockwork veined with ph/ch infill. Patchy pyrite and chalcopyrite skarn style mineralisation.,User
SAR,CRD,DD12CRD014,UN,252.2,278.4,BML,,FOL,BXD,MET,RXT,,,,,,,PNK,MD,RED,,nl,,,1,Variably foliated clasts of kfs altered pelite supported in recrystallised calcite matrix. Clasts are predominantly elongate parallel to folliation. ,User
SAR,CRD,DD12CRD014,UN,278.4,297.4,SLL,,FOL,LAM,ALG,BXD,,,,,,,GRY,DK,PNK,,nl,,,1,Variably kfs-altered laminated algal limestone. weakly brecciated with chlorite infill. microstyolites with chlorite infill. Rubbly faulted downhole contact. ,User
SAR,CRD,DD12CRD014,UN,297.4,299.4,FTZ,,BC,MES,CAG,POL,,,,,,,RED,MD,BRN,,nl,,,1,Intensely iron altered fault zone through polymict breccia with angular intermediate volcanic and fine grained quartz/biotite metaseds. strongly HRE altered matrix. clasts are matrix supported. puggy fault zone/,User
SAR,CRD,DD12CRD014,UN,299.4,316.8,BRC,,BXD,MON,MES,,,,,,,,GRN,MD,PNK,,nl,,,1,massive unfoliated metasedimentary jigsaw breccia. Bedded chlorite biotite metapelitic clasts with pink dolomite +/- ch infill between. Variable hematite and kfs alteration of pelites.  ,User
SAR,CRD,DD12CRD014,UN,316.8,342.3,IGR,,MAS,CGR,TED,MES,,,,,,,PNK,MD,WHT,,nl,,,1,Strongly HRE-alterd coarse grained granitoid. abundant unaltered quartz and >1cm plagioclase crystals. Minor unaltered biotite.,User
SAR,CRD,DD12CRD014,UN,342.3,346.8,FTZ,,MAS,MES,WST,,,,,,,,PNK,MD,,,nl,,,1,Strongly weathered/faulted clayey rubbly core through previously described granite/granodiorite. ,User
SAR,CRD,DD12CRD014,UN,346.8,499.7,IGR,,MAS,CGR,TED,MES,,,,,,,PNK,MD,WHT,,nl,,,1,Strongly HRE-alterd coarse grained granitoid. abundant unaltered quartz and >1cm plagioclase crystals. Minor unaltered biotite. Rare zones with minor patchy (<1cm)  sericite alteration. Frequent intervals of rubbly core.,User
SAR,CRD,DD12CRD015,UN,0.0,3.0,LOS,,CAL,FER,,,,,,,,,RED,MD,BRN,,Qe,,,1,transported cover plus calcrete chips,User
SAR,CRD,DD12CRD015,UN,3.0,15.0,SEL,,CAL,FER,,,,,,,,,RED,MD,BRN,,Q\ca,,,1,calcrete rich feruginised eluvium,User
SAR,CRD,DD12CRD015,UN,15.0,30.0,SSL,,,,,,,,,,,,PNK,LT,,,Kmb,,,1,oxidised Bulldog Shale - pink weakly oxidised hm alt silt/clay with selectively altered ochre coloured limonitic silt/clay,User
SAR,CRD,DD12CRD015,UN,30.0,42.0,SSL,,,,,,,,,,,,WHT,LT,,,Kmb,,,1,very weakly oxidised Bulldog Shale - mainly kaolinitic white silt/clay with fragments of ochre coloured imonitic and ferruginous silt/clay,User
SAR,CRD,DD12CRD015,UN,42.0,45.0,SSL,,MOT,,,,,,,,,,GRY,LT,WHT,,Kmb,,,1,"mottled looking-grey/white/ochre selective alteration, grey-dark grey fragment clay/silt moderately reduced, sample overall oxidised though",User
SAR,CRD,DD12CRD015,UN,45.0,51.0,SSL,,MOT,,,,,,,,,,GRY,MD,WHT,,Kmb,,,1,mostly mod reduecd grey silt/clay with white kaolinitic/oche limonitic/punk hematitic fragments clay/silt,User
SAR,CRD,DD12CRD015,UN,51.0,60.0,SSL,,,,,,,,,,,,GRY,DK,BLK,,Kmb,,,1,dark grey to black intensely reduced silt/clay,User
SAR,CRD,DD12CRD015,UN,60.0,72.0,SSL,,,,,,,,,,,,GRY,MD,,,Kmb,,,1,medium grey reduced silt/clay,User
SAR,CRD,DD12CRD015,UN,72.0,78.0,SSL,,,,,,,,,,,,GRY,DK,BLK,,Kmb,,,1,dark grey to black intensely reduced silt/clay,User
SAR,CRD,DD12CRD015,UN,78.0,81.0,SSL,,,,,,,,,,,,GRY,MD,,,Kmb,,,1,medium grey reduced silt/clay,User
SAR,CRD,DD12CRD015,UN,81.0,84.0,SSL,,,,,,,,,,,,GRY,DK,BLK,,Kmb,,,1,dark grey to black intensely reduced silt/clay,User
SAR,CRD,DD12CRD015,UN,84.0,102.0,LSD,,QTZ,PSO,,,,,,,,,GRY,MD,,,KN4,,,1,combination of grey silt/clay and p.sorted vfg qtz sand - logged as Bulldog shale but may be the start of Cadna Owie,User
SAR,CRD,DD12CRD015,UN,102.0,165.0,LSD,,,,,,,,,,,,GRY,LT,,,Kn4,,,1,v.weakly oxidised p.sorted sub angular-sub rounded vfg-fg qtz sand,User
SAR,CRD,DD12CRD015,UN,165.0,168.0,SMT,,,,,,,,,,,,RED,MD,GRY,,CP1,,,1,greyish red silt and vfg qtz sand p.sorted sub-angular,User
SAR,CRD,DD12CRD015,UN,168.0,170.9,SMT,,SLT,MSP,,,,,,,,,RED,MD,GRY,,CP1,,,1,Silty red and grey diamictite. Very fine grained silty matrix with occasional matrix supported sand and rare dropstones up to 1cm. Laminated downhole contact with silt and sand layers.,User
SAR,CRD,DD12CRD015,UN,170.9,172.1,BRE,,SLT,BXD,MET,,,,,,,,GRY,DK,BRN,,NL,,,1,Jigsaw brecciated quartz biotite metasediment with brown/yellow clay infill. Predominantly matrix supported clasts. Possible gypsum/anhydrite casts.,User
SAR,CRD,DD12CRD015,UN,172.1,206.1,MMP,,MET,<V,PBL,FOL,,,,,,,GRN,DK,PNK,,NL,,,1, banded with compositional variation between ep-rich and kfs/qtz/bi rich beds. Carbonate microveins cross cutting folliation/beds. Possible gypsum/anhydrite casts.,User
SAR,CRD,DD12CRD015,UN,206.1,211.6,MPL,,MET,FGR,FOL,,,,,,,,BLK,DK,PNK,,NL,,,1,Kfs-altered quartz/biotite metaesdiment with zones of porphyroblastic garnet as prev. Interbedded with recrystallised limestone with minor hematite(?) alteration. Calcareous beds are up to 3cm thick - typicaly <1cm. Microveins of carbonate crossing b,User
SAR,CRD,DD12CRD015,UN,211.6,216.6,MMP,,MET,FGR,PBL,,,,,,,,GRN,DK,BLK,,NL,,,1,Folliated fine grained quartz biotite metasediment with minor bands of kfs up to 1mm thick running parallel to folliation. Scapolite(?) pseudomorphing garnet and minor garnet as previously described throughout. ,User
SAR,CRD,DD12CRD015,UN,216.6,233.7,MPL,,MET,<V,FOL,PBL,,,,,,,BRN,MD,PNK,,NL,,,1,Variably epidote altered quartz biotite metasediment with pathy to banded kfs restricted to pelitic beds. Garnet p.blasts in selective beds. Carbonate microveins at high angle to folliation & x-cutting beds. ,User
SAR,CRD,DD12CRD015,UN,233.7,255.0,MPL,,MET,<V,FOL,,,,,,,,GRN,LT,PNK,,NL,,,1,Interbedded metasiltstone and carbonate. cb beds show moderate to strong se alt. silt beds are bi/qtz with mod-intense kfs alt. Microveins of cb x-cut silt beds but are not apparent in cb beds. ,User
SAR,CRD,DD12CRD015,UN,255.0,267.8,BML,,MET,RXT,BXD,BED,,,,,,,GRY,LT,BLK,,NL,,,1,Variably brecciated to bedded bands of qtz/bi kfs-alt pelite as previous in recrystallised limestone matrix/interbeds. Minor ch alt in cb proximal to pelites. sharp dh cnt parallel to general foliation.,User
SAR,CRD,DD12CRD015,UN,267.8,268.8,MMP,,MET,FGR,FOL,,,,,,,,GRY,DK,RED,,NL,,,1,Fine grained foliated quartz biotite metasediment with pervasive to patchy chlorite alteration and speckled porphyroblastic(?) kfs. Microveins of kfs. Sharp contacts matching the folliation of adjacent breccia.,User
SAR,CRD,DD12CRD015,UN,268.8,277.2,BML,,MET,RXT,BXD,BED,,,,,,,GRY,LT,BLK,,NL,,,1,Variably brecciated to bedded bands of qtz/bi kfs-alt pelite as previous in recrystallised limestone matrix/interbeds. Minor ch alt in cb proximal to pelites. Small scale folding of individual beds - 1cm wavelengths & 3cm amplitudes.,User
SAR,CRD,DD12CRD015,UN,277.2,283.1,MMP,,MET,FOL,MGR,,,,,,,,GRN,DK,BLK,,NL,,,1,Fine grained foliated quartz biotite pelite interbanded with biotite diopside chlorite calc-silicate. Folliation parallel to adjacent rock. Possible gypsum/anhydrite casts in siltier beds.,User
SAR,CRD,DD12CRD015,UN,283.1,287.9,MPL,,MET,BND,BED,RXT,,,,,,,BLK,DK,GRY,,NL,,,1,Interbedded quartz biotite metasediment with weak chloritic halos interbanded with recrustallised carbonate as previous.,User
SAR,CRD,DD12CRD015,UN,287.9,290.2,MMP,,MET,MAS,<V,,,,,,,,BLK,DK,PNK,,NL,,,1,Massive fine grained quartz biotite metasediment with finely disseminated trace pyrite up to .2mm in diameter. Kfs microveins with random orientation.,User
SAR,CRD,DD12CRD015,UN,290.2,335.3,BML,,MET,FOL,BXD,,,,,,,,GRY,LT,PNK,,NL,,,1,Sequence of brecciated fine grained variably bi/qt/ch/kfs altered pelite supported recrystallised limestone matrix. Minor Cpx/ep growth on rims of pelite. Brecciated clasts preserve bedding/folliation of protolith with pelite beds being extensionally,User
SAR,CRD,DD12CRD015,UN,335.3,340.9,MMP,,MET ,MAS,PBL,FGR,,,,,,,GRY,DK,PPL,,NL,,,1,Massive fine grained biotite/chlorite altered metasediment with patchy retrograde(?) garnet. Minor zones of patchy diopside and carbonate.,User
SAR,CRD,DD12CRD015,UN,340.9,426.3,MPL,,MET,BED,FOL,RXT,,,,,,,GRY,LT,PNK,,NL,,,1,Interbedded recrystallised limestone and fine grained variably biotite/kfs-altered pelite. Rims of chlorite/sericite around pelitic beds. Zones of brecciation of pelitic beds breaking parallel to bedding direction.,User
SAR,CRD,DD12CRD015,UN,426.3,485.0,MMP,,MET,BED,FOL,MGR,,,,,,,GRN,DK,BLK,,NL,,,1,Foliated fine grained quartz biotite metasediment interbedded with chlorite/diopside(cpx?) altered beds and cb beds and occasional quartz beds. Biotite beds show variable mgr gypsum(?) pseudomorphs - swallow tails and lenses.,User
SAR,CRD,DD12CRD015,UN,485.0,520.3,FTZ,,SHR,BXD,FAU,BC,,,,,,,GRN,DK,BLK,,NL,,,1,Fault zone through previous interval (bi+/-qtz mmp interbedded with cb and qtz and ds/px and ch - altered interbeds) predominantly broken core to clayey gouge. Change of lith within fault zone at 520.3,User
SAR,CRD,DD12CRD015,UN,520.3,525.7,FTZ,,SHR,BXD,FAU,BC,,,,,,,GRY,LT,PNK,,NL,,,1,Fault zone through matrix supported brecciated biotite chlorite altered pelite with patchy kf alteration with carbonate matrix. chlorite infill of fractures in carbonate/pelite breccia and as styolitic infill.,User
SAR,CRD,DD12CRD015,UN,525.7,579.4,BML,,BXD,MET,RXT,STY,,,,,,,GRY,LT,PNK,,NL,,,1,Brecciated  kfs altered pelite (15%) floating in massive recrystallised carbonate. Clasts are variably foliated. Carbonate shows styolites with ch/kfs precipitate. Patchy chlorite alteration throughout.,User
SAR,CRD,DD12CRD015,UN,579.4,582.0,BRC,,BXD,MES,MON,TED,,,,,,,RED,DK,BRN,,NL,,,1,Strongly iron altered fine grained breccia. Matrix is predominantly hsp and ch. clasts are overprinted with texturally destructive HRE. broken core at downhole contact.,User
SAR,CRD,DD12CRD015,UN,582.0,583.0,BRE,,MES,TED,MGR,POL,,,,,,,RED,DK,BRN,,NL,,,1,Strongly iron altered fine grained breccia. Breccia clasts appear to be fe-altered dacite and fe-altered pelite. Matrix is hsp/ch +/- py. Pyrite is variably interconnected locally up to 15% with blocky granular habit.,User
SAR,CRD,DD12CRD015,UN,583.0,606.4,VDA,,MAS,MGR,,,,,,,,,PNK,MD,RED,,nl,,,1,Massive quartz porphyritic dacite with minor feldspar laths up to 4mm in length. Pervasive weak hematite(?) overprint obscuring porphyritic texture. Subvertical DH contact with andesite striking west-northwest. Auto-bx near downhole cnt - overturned ,User
SAR,CRD,DD12CRD015,UN,606.4,645.4,VAN,,POR,,,,,,,,,,BRN,MD,RED,,nl,,,1,Massive plagioclase phyric andesite with moderate to weak hematite overprinting. Chlorite alteration of feldspar phenocrysts. Mottled hematite alteration surrounding fine grained quartz crystals. Downhole cnt /w minor auto-bx. cnt strikes w/nw - vert,User
SAR,CRD,DD12CRD015,UN,645.4,671.9,VBA,,MAS,FGR,AMY,,,,,,,,GRN,DK,GRY,,nl,,,1,Massive fine grained amygdaloidal variably chlorite altered basalt with variable feldspar content. FS phenocrysts increasing in concentration downhole. Carbonate infill of amygdals. Pervasive disseminated magnetite.,User
SAR,CRD,DD12CRD015,UN,671.9,687.5,VAN,,POR,MAS,MGR,,,,,,,,BRN,MD,RED,,nl,,,1,massive medium grained plagioclase andesite with variable hm alteration and pseudobrecciated texture. Unremarkable through to end of hole.,User
SAR,CRD,DD12CRD016,UN,0.0,15.0,SSL,,FGR,BL,,,,,,,,,WHT,LT,,,Kmb,,,1,Bleached siltstone after bulldog shale.,User
SAR,CRD,DD12CRD016,UN,15.0,54.0,SSL,,FGR,,,,,,,,,,RED,LT,,,KMB,,,1,Oxidsed siltstone,User
SAR,CRD,DD12CRD016,UN,54.0,81.0,SSH,,FGR,,,,,,,,,,BLK,DK,,,KMB,,,1,Bulldog shale,User
SAR,CRD,DD12CRD016,UN,81.0,117.0,LSD,,FGR,,,,,,,,,,GRY,LT,,,Kn4,,,1,Sub rounded fine quartz sand,User
SAR,CRD,DD12CRD016,UN,117.0,123.0,SMT,,FGR,,,,,,,,,,GRY,LT,,,CP1,,,1,Calcareous polymict sand,User
SAR,CRD,DD12CRD016,UN,123.0,126.4,MPL,,FGR,,,,,,,,,,GRY,DK,,,NL,,,1,Contact with basement but mostly diamictite.,User
SAR,CRD,DD12CRD016,UN,126.4,164.0,SWT,,STY,CSR,FOL,MGR,,,,,,,GRY,MD,GRN,,NL,,,1,Variably foliated greywacke/limestone. Variably brecciated. Minor calc-silicate alteration. Poorly sorted rounded clasts of strongly se-altered pelite - possibly turbiditic. QTZ macroveins. Zones of vuggy texture from anhydrite dissolution.,User
SAR,CRD,DD12CRD016,UN,164.0,165.0,SWT,,FOL,MES,SIL,STY,,,,,,,PNK,MD,GRY,,NL,,,1,Foliated to brecciated silicified kfs altered limestone with zones of unaltered greywacke as previous. Styolitic with ch-infill/residue. Siderite and chlorite as breccia infill. Rubbly downhole contact.,User
SAR,CRD,DD12CRD016,UN,165.0,168.3,VSL,,FGR,TED,BED,MET,,,,,,,GRY,DK,WHT,,NL,,,1,Fine grained laminated volcanic siltstone/sandstone. Abundant leucoxene in bedding planes. Kfs alteration of some beds. Broken rubblycire. Uphole contact and downhole contacts are subparallel.,User
SAR,CRD,DD12CRD016,UN,168.3,172.7,SWT,,STY,CSR,FOL,,,,,,,,GRY,MD,GRN,,NL,,,1,Variably foliated greywacke / limestone breccia as previous. reduced se-alt of subrounded clasts & occasional quartz clasts. Styolitic with ch infill. Soft sedimentary deformation textures.,User
SAR,CRD,DD12CRD016,UN,172.7,178.2,SWT,,STY,CSR,FOL,,,,,,,,GRN,MD,GRY,,NL,,,1,Bedded strongly ch/se altered carbonate with abudant styolitic texture and zones of soft sediment deformation. Crackle brecciated with white carbonate infill. ,User
SAR,CRD,DD12CRD016,UN,178.2,187.0,SDO,,LAM,STY,BXD,,,,,,,,PNK,MD,GRY,,NL,,,1,Variably brecciated and foliated kfs-altered dolostone. soft sediment textures as previous. Strong styolitic texture. Rare <1mm vughs. Cb +/- hm/hsp breccia infill. Rubbly DH contact.,User
SAR,CRD,DD12CRD016,UN,187.0,197.3,VAN,,TED,<V,CRK,,,,,,,,BRN,DK,RED,,NL,,,1,Fine grained plagioclase phyric andesite. pheno's up to 2mm. Crackle veined with dolomite infill of larger veins and hsp infill of thinner veins. Pervasive hm alteration including g.mass and pheno's. leucoxenes throughout. Faulted UH cnt. Rubbly DH c,User
SAR,CRD,DD12CRD016,UN,197.3,207.7,BHQ,,TED,CAG,PSO,BXD,,,,,,,BRN,DK,GRY,,NL,,,1,Angular to subangular poorly sorted brecciated clasts entirely replaced by steely/grey silicious hematite in strogly hematite altered matrix. Late dolomite veins. ,User
SAR,CRD,DD12CRD016,UN,207.7,208.5,VIT,,LAM,SIL,PBL,,,,,,,,PNK,LT,CRM,,NL,,,1,Laminated felsic/intermediate tuff. Quartz crystals up to 1mm. laminations 2-3mm thick. sharp up and downhole contacts - non docks. Becoming more granular downhole. Ripup clasts of breccia in andesite downhole of breccia. Overturned succession.,User
SAR,CRD,DD12CRD016,UN,208.5,210.0,BHQ,,TED,CAG,PSO,BXD,,,,,,,BRN,DK,GRY,,NL,,,1,Angular to subangular poorly sorted brecciated clasts entirely replaced by steely/grey silicious hematite in strogly hematite altered matrix. Late dolomite veins. Clasts of breccia as ripup clasts in andesite downhole of breccia - overturned sequence,User
SAR,CRD,DD12CRD016,UN,210.0,228.3,VAN,,TED,<V,CRK,,,,,,,,BRN,DK,RED,,NL,,,1,Massive strongly hematite alterd andesite with pervasive leucoxenes. Feldspar crystals are overprinted - partially texturally destroyed by hematite alteration. Dolomite veins with strong hematite alteration throughout.,User
SAR,CRD,DD12CRD016,UN,228.3,236.0,VDA,,MAS,FGR,,,,,,,,,PNK,MD,RED,,NL,,,1,Massive dacite/rhyolite. Conformable up and downhole contacts with andesite. Downhole contact shows slight se-alteration at chilled margin. Euhedral square quartz eyes. Pervasive moderate hematite alteration/overprint.,User
SAR,CRD,DD12CRD016,UN,236.0,257.8,VAN,,POR,PHY,MAS,MGR,,,,,,,BRN,MD,RED,,NL,,,1,Massive medium grained plagioclase phyric andesite. Reduced hematite alteraiton from previous interval - decreasing away from above breccia. Minor Hm overprint of feldspar crystals. Minor HSP veining Minor leucoxene.,User
SAR,CRD,DD12CRD016,UN,257.8,260.4,VDA,,MAS,FGR,,,,,,,,,PNK,MD,BRN,,NL,,,1,Interval of intercalated dacite with fine grained pale feldspar crystals and hematite altered plagioclase phyric andesite. Dacite has speckled/disseminated blebs of hsp alteration. Andesite is as previously described.,User
SAR,CRD,DD12CRD016,UN,260.4,265.3,VAN,,POR,PHY,MAS,MGR,,,,,,,BRN,MD,RED,,NL,,,1,Massive medium grained plagioclase phyric andesite. Reduced hematite alteraiton from previous interval - decreasing away from above breccia. Minor Hm overprint of feldspar crystals. Minor HSP veining Minor leucoxene.,User
SAR,CRD,DD12CRD016,UN,265.3,266.0,VBX,,CSR,<V,CRK,,,,,,,,GRN,LT,WHT,,NL,,,1,Subrounded clasts of very fine grained white mica altered (?) volcanic matrix supported in intensenly chlorite altered matrix. Micro crackle veins of HRE cross cutting throughout. Minor puggy fault plane at UH contact.,User
SAR,CRD,DD12CRD016,UN,266.0,281.2,VAN,,MAS,POR,PHY,MGR,,,,,,,BRN,MD,RED,,NL,,,1,Massive medium grained variably hematite altered plagioclase phyric andesite. Minor specular hematite veining as previous.,User
SAR,CRD,DD12CRD016,UN,281.2,291.0,VAN,,MAS,POR,MGR,PSU,,,,,,,PNK,LT,RED,,NL,,,1,Massive intermediate volcanic with mottled hematite alteraion giving pseudobrecciated texture. Variable chlorite/hematit alteration of phenocrysts. Poor sorting of phenocrysts from 2mm-10mm in length.,User
SAR,CRD,DD12CRD016,UN,291.0,296.0,IQP,,MAS,CGR,PHY,,,,,,,,PNK,LT,GRY,,NL,,,1,Massive very coarse grained quartz/feldspar porphyritic dacite. Weak hematite alteration of feldspar grains. pervasive moderate hematite alteration. Minor patchy chlorite alteraion.,User
SAR,CRD,DD12CRD016,UN,296.0,313.2,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Massive coarse grained plagioclase phyric andesite. Speckled specular hematite. Minor hematite alteration of gmass and hematite dusting of feldspar. Undulate alteration boundary at DH contact.,User
SAR,CRD,DD12CRD016,UN,313.2,315.0,VAN,,MAS,CGR,POR,,,,,,,,BLK,DK,GRN,,NL,,,1,Interval of strongly chlorite altered andesite. Texturally similar to adjacent intervals with the exception of heatite and specular hematite veining.  ,User
SAR,CRD,DD12CRD016,UN,315.0,323.2,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Massive coarse grained plagioclase phyric andesite. Speckled specular hematite. Minor hematite alteration of gmass and hematite dusting of feldspar. Alteration changes from hm to ch at up and downhole contacts.,User
SAR,CRD,DD12CRD016,UN,323.2,324.2,VAN,,MAS,CGR,POR,,,,,,,,BLK,DK,GRN,,NL,,,1,Interval of strongly chlorite altered andesite. Texturally similar to adjacent intervals with the exception of heatite and specular hematite veining.  Minor leucoxenes. Anhedral fine grained pyrite on rims of specular hematite veins.,User
SAR,CRD,DD12CRD016,UN,324.2,326.5,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Massive coarse grained plagioclase phyric andesite. Speckled specular hematite. Minor hematite alteration of gmass and hematite dusting of feldspar. Alteration changes from hm to ch at up and downhole contacts.,User
SAR,CRD,DD12CRD016,UN,326.5,328.3,VAN,,MAS,CGR,POR,,,,,,,,BLK,DK,GRN,,NL,,,1,Interval of strongly chlorite altered andesite. Texturally similar to adjacent intervals with the exception of heatite and specular hematite veining.  Minor leucoxenes. Anhedral fine grained pyrite on rims of specular hematite veins.,User
SAR,CRD,DD12CRD016,UN,328.3,363.6,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Massive coarse grained feldspar phyric andesite as previously described with centimetre scale zones of chlorite alteration. speckled HSP in hm-alt zones. veined in ch-alt zones. pyrite occurring in hsp veins and as rare blebs in hm alt zones.,User
SAR,CRD,DD12CRD016,UN,363.6,366.3,FTZ,,BXD,BC,,,,,,,,,GRN,MD,RED,,NL,,,1,30cm of strongly sericite altered andesite with similar texture as previously described on either side of a variably ch/hm altered puggy fault zone. Brecciated clasts of volcanic with ch-alteration of feldspar.,User
SAR,CRD,DD12CRD016,UN,366.3,395.0,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Intercalated zones of variaby hematite/chlorite altered andesite as previously described - undulate contacts and short intervals of coherent alt. ,User
SAR,CRD,DD12CRD016,UN,395.0,416.4,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BRN,,NL,,,1,Very coarse grained plagioclase phyric andesite. Mottled/zoned hm<->ch alteration as previously described. veins of hsp in ch-alt. disseminated hsp in hm alt zones. Core is regularly broken - rarely compotent for more than 15cm.  ,User
SAR,CRD,DD12CRD016,UN,416.4,425.3,VFT,,MAS,FGR,,,,,,,,,PNK,MD,CRM,,NL,,,1,Fine grained variably hm altered massive dacite / felsicvolcanic tuff. Quartz eyes up to 1mm across. ,User
SAR,CRD,DD12CRD016,UN,425.3,440.6,VAN,,MAS,CGR,POR,PHY,,,,,,,RED,MD,BLK,,NL,,,1,Massive coarse grained feldspar phyric andesite. Variable hematite <-> chlorite alteration with irregular contacts between alteration domain. Ch altered gmass has hm-alt fs and hm gmass has ch-alt fs. Patchy vfg magnetite alteration.,User
