Project,SiteId,Depth_From,Depth_To,Altmineral1,Altstyle1,Altmineral2,Altstyle2
SAR,DD12LARE003,396.3,399.7,HM,SEL,HSG,SEL
SAR,DD12LARE003,399.7,410.3,HM,SEL,HSG,SEL
SAR,DD12LARE003,410.3,412.6,HM,P,HSG,SEL
SAR,DD12LARE003,412.6,413.0,HM,SEL,SE,SEL
SAR,DD12LARE003,413.0,424.2,HM,P,SE,SEL
SAR,DD12LARE003,424.2,427.8,CH,SEL,HM,P
SAR,DD12LARE003,427.8,433.9,CH,SEL,HRE,SEL
SAR,DD12LARE003,433.9,442.0,CB,SEL,HRE,P
SAR,DD12LARE003,481.3,504.3,CB,SEL,CH,C
SAR,DD12LARE003,504.3,538.8,CH,P,HM,C
SAR,DD12LARE003,538.8,546.2,CH,C,HRE,P
SAR,DD12LARE003,546.2,566.0,CH,SEL,HM,C
SAR,DD12LARE003,566.0,627.3,CH,P,HM,C
SAR,DD12LARE003,627.3,645.8,CB,NL,CH,C
SAR,DD12LARE003,645.8,687.0,CH,SEL,HM,C
SAR,DD12LARE004,0.0,12.0,CB,NL,HRE,NL
SAR,DD12LARE004,12.0,42.0,HRE,NL,KA,NL
SAR,DD12LARE004,176.4,199.8,CB,P,CH,SEL
SAR,DD12LARE004,199.8,249.2,CB,SEL,CH,P
SAR,DD12LARE004,249.2,250.5,CB,SEL,CH,SEL
SAR,DD12LARE004,250.5,261.8,CB,SEL,CH,SEL
SAR,DD12LARE004,261.8,265.7,CB,P,CH,SEL
SAR,DD12LARE004,265.7,270.4,CB,SEL,CH,SEL
SAR,DD12LARE004,270.4,274.15,CB,P,DO,SEL
SAR,DD12LARE004,274.15,279.1,CB,SEL,CH,SEL
SAR,DD12LARE004,279.1,282.7,CB,SEL,CH,SEL
SAR,DD12LARE004,282.7,287.7,CB,SEL,CH,SEL
SAR,DD12LARE004,287.7,299.2,CH,SEL,DO,SEL
SAR,DD12LARE004,299.2,312.1,CH,SEL,DO,SEL
SAR,DD12LARE004,312.1,320.3,CB,C,CH,SEL
SAR,DD12LARE004,320.3,325.9,CB,SEL,CH,SEL
SAR,DD12LARE004,325.9,340.0,CH,SEL,DO,SEL
SAR,DD12LARE004,340.0,350.7,CH,SEL,DO,SEL
SAR,DD12LARE004,350.7,385.5,CB,SEL,CH,P
SAR,DD12LARE004,385.5,386.8,CH,F,HRR,SEL
SAR,DD12LARE004,386.8,393.1,CH,P,HRR,C
SAR,DD12LARE004,393.1,455.9,CH,P,SE,P
SAR,DD12LARE004,455.9,458.3,CH,P,SE,P
SAR,DD12LARE004,458.3,470.8,CH,C,SE,P
SAR,DD12LARE004,470.8,480.25,CB,SEL,CH,SEL
SAR,DD12LARE004,480.25,481.95,SE,P,CB,P
SAR,DD12LARE004,481.95,510.1,SE,SEL,CH,SEL
SAR,DD12LARE004,510.1,517.8,SE,SEL,CH,SEL
SAR,DD12LARE004,517.8,518.9,CB,SEL,HM,P
SAR,DD12LARE004,518.9,522.6,CH,SEL,SE,P
SAR,DD12LARE004,522.6,523.4,GR,C,CB,C
SAR,DD12LARE004,523.4,528.0,CH,C,SE,SEL
SAR,DD12LARE004,528.0,528.5,CH,C,HM,P
SAR,DD12LARE004,528.5,534.7,CH,SEL,HM,P
SAR,DD12LARE004,534.7,538.9,HM,C,SE,C
SAR,DD12LARE004,538.9,540.0,CB,SEL,CH,C
SAR,DD12LARE004,540.0,540.5,CB,SEL,CH,SEL
SAR,DD12LARE004,540.5,548.6,CB,SEL,SI,P
SAR,DD12LARE004,548.6,548.9,CH,SEL,HM,P
SAR,DD12LARE004,548.9,553.15,HM,C,SI,P
SAR,DD12LARE004,553.15,559.0,CH,SEL,SI,P
SAR,DD12LARE004,559.0,560.95,CH,SEL,SE,C
SAR,DD12LARE004,560.95,562.9,HRR,SEL,HSG,C
SAR,DD12LARE004,562.9,563.5,CH,C,HM,C
SAR,DD12LARE004,563.5,565.4,CH,SEL,HM,P
SAR,DD12LARE004,565.4,567.7,CH,C,HM,C
SAR,DD12LARE004,567.7,578.6,HM,P,HRR,SEL
SAR,DD12LARE004,578.6,581.75,CH,SEL,HM,C
SAR,DD12LARE004,581.75,590.1,HM,P,SE,SEL
SAR,DD12LARE004,590.1,590.6,CH,P,HM,C
SAR,DD12LARE004,590.6,595.0,CH,SEL,HM,P
SAR,DD12LARE004,595.0,596.1,CH,P,HM,C
SAR,DD12LARE004,596.1,623.6,HM,C,SE,SEL
SAR,DD12LARE004,623.6,678.7,CB,D,CH,C
SAR,DD12LFE003,0.0,6.0,LM,SEL,HM,P
SAR,DD12LFE003,6.0,12.0,HM,SEL,KA,P
SAR,DD12LFE003,12.0,15.0,HM,SEL,LM,SEL
SAR,DD12LFE003,15.0,27.0,HM,P,KA,P
SAR,DD12LFE003,27.0,45.0,HM,P,,
SAR,DD12LFE003,123.0,135.0,HM,SEL,,
SAR,DD12LFE003,135.0,155.6,CH,SEL,HM,SEL
SAR,DD12LFE003,155.6,161.7,BI,D,CH,SEL
SAR,DD12LFE003,161.7,168.7,CH,SEL,SI,SEL
SAR,DD12LFE003,168.7,176.1,AB,SEL,CH,SEL
SAR,DD12LFE003,176.1,177.8,CH,SEL,HM,SEL
SAR,DD12LFE003,177.8,180.5,CH,F,HM,F
SAR,DD12LFE003,180.5,186.3,AB,SEL,CH,SEL
SAR,DD12LFE003,186.3,186.9,CB,SEL,CH,P
SAR,DD12LFE003,186.9,193.9,CH,SEL,HRR,SEL
SAR,DD12LFE003,193.9,204.6,CH,SEL,HRR,SEL
SAR,DD12LFE003,204.6,205.8,CH,SEL,HRR,SEL
SAR,DD12LFE003,205.8,219.3,CH,SEL,HRR,SEL
SAR,DD12LFE003,219.3,233.5,CH,SEL,HRR,P
SAR,DD12LFE003,233.5,235.5,AB,SEL,BI,SEL
SAR,DD12LFE003,235.5,242.3,CH,SEL,HRR,SEL
SAR,DD12LFE003,242.3,248.4,CH,P,HRR,SEL
SAR,DD12LFE003,248.4,253.3,CH,P,SE,SEL
SAR,DD12LFE003,253.3,265.2,BI,SEL,CH,P
SAR,DD12LFE003,273.0,279.6,CH,SEL,DO,SEL
SAR,DD12LFE003,279.6,282.0,CH,SEL,DO,SEL
SAR,DD12LFE003,282.0,297.0,CH,SEL,DO,SEL
SAR,DD12LFE003,297.0,299.6,CH,SEL,DO,SEL
SAR,DD12LFE003,299.6,304.0,CH,SEL,DO,SEL
SAR,DD12LFE003,304.0,318.2,CH,SEL,DO,SEL
SAR,DD12LFE003,345.0,356.0,CH,SEL,DO,P
SAR,DD12LFE003,356.0,359.0,DO,P,HM,P
SAR,DD12LFE003,359.0,363.9,CH,SEL,DO,SEL
SAR,DD12LFE003,363.9,390.0,CH,SEL,DO,SEL
SAR,DD12LFE003,390.0,395.7,CH,SEL,DO,SEL
SAR,DD12LFE003,395.7,411.9,CH,SEL,DO,SEL
SAR,DD12LFE003,411.9,412.3,CH,F,HM,F
SAR,DD12LFE003,412.3,418.3,CH,SEL,DO,SEL
SAR,DD12LFE003,418.3,427.7,CH,SEL,DO,SEL
SAR,DD12LFE003,427.7,464.0,CB,C,CH,P
SAR,DD12LFE003,464.0,489.7,CH,SEL,DO,SEL
SAR,DD12LFE003,489.7,531.0,CH,P,HM,C
SAR,DD12LFE003,531.0,532.2,CH,SEL,HM,P
SAR,DD12LFE003,532.2,535.6,CH,SEL,DO,P
SAR,DD12LFE003,535.6,545.0,CH,SEL,HM,X
SAR,DD12LFE003,545.0,550.1,DO,P,SE,P
SAR,DD12LFE003,550.1,554.0,CH,SEL,HM,P
SAR,DD12LFE003,554.0,555.6,CH,P,HRE,C
SAR,DD12LFE003,555.6,556.1,CH,SEL,HRR,P
SAR,DD12LFE003,556.1,557.2,CH,SEL,SE,SEL
SAR,DD12LFE003,557.2,558.8,CB,SEL,CH,P
SAR,DD12LFE003,558.8,566.6,HM,P,SE,P
SAR,DD12LFE003,566.6,581.9,CH,SEL,SE,P
SAR,DD12LFE003,581.9,656.7,CB,SEL,CH,C
SAR,DD12LFE003,656.7,667.0,HM,P,SI,P
SAR,DD12LFE003,667.0,721.1,HM,P,SE,SEL
SAR,DD12LFE004,152.5,165.5,CH,SEL,HRR,SEL
SAR,DD12LFE004,165.5,186.0,CH,SEL,QT,SEL
SAR,DD12LFE004,186.0,205.5,CH,SEL,HRR,SEL
SAR,DD12LFE004,205.5,217.2,HRR,NL,,
SAR,DD12LFE004,217.2,222.5,CH,NL,HRR,P
SAR,DD12LFE004,222.5,237.7,BI,C,CH,P
SAR,DD12LFE004,237.7,259.1,EP,NL,HRR,NL
SAR,DD12LFE004,259.1,264.7,CH,NL,EP,NL
SAR,DD12LFE004,264.7,286.9,CH,NL,QT,NL
SAR,DD12LFE004,286.9,292.5,CH,NL,CY,NL
SAR,DD12LFE004,292.5,294.3,CH,NL,HRR,P
SAR,DD12LFE004,294.3,299.2,BI,D,CH,NL
SAR,DD12LFE004,299.2,304.9,AM,D,CH,NL
SAR,DD12LFE004,304.9,322.6,FS,NL,HRR,NL
SAR,DD12LFE004,322.6,324.9,CH,NL,DS,D
SAR,DD12LFE004,324.9,355.0,CB,NL,CH,P
SAR,DD12LFE004,355.0,376.6,CB,NL,CH,NL
SAR,DD12LFE004,376.6,378.2,CH,NL,HRR,NL
SAR,DD12LFE004,378.2,384.65,BT,D,HRR,D
SAR,DD12LFE004,384.65,386.0,CH,NL,HRR,NL
SAR,DD12LFE004,386.0,390.0,BT,D,HRR,D
SAR,DD12LFE004,390.0,393.5,CH,NL,HRR,NL
SAR,DD12LFE004,393.5,414.6,BT,D,QT,D
SAR,DD12LFE004,414.6,526.0,CB,NL,CH,NL
SAR,DD12LFE004,526.0,542.9,FS,NL,HRR,D
SAR,DD12LFE004,542.9,554.0,FS,NL,HRR,NL
SAR,DD12LFE004,554.0,560.0,CH,NL,HRR,NL
SAR,DD12LFE004,560.0,563.0,CH,NL,GR,NL
SAR,DD12LFE004,572.2,573.2,CB,NL,CH,NL
SAR,DD12LFE004,573.2,580.9,CB,NL,CH,NL
SAR,DD12LFE004,580.9,581.8,CB,NL,HM,P
SAR,DD12LFE004,581.8,589.9,CB,NL,CH,NL
SAR,DD12LFE004,589.9,591.15,CB,NL,CH,NL
SAR,DD12LFE004,591.15,591.75,CH,NL,HM,SEL
SAR,DD12LFE004,591.75,592.6,CB,SEL,CH,SEL
SAR,DD12LFE004,592.6,597.5,CH,SEL,HM,SEL
SAR,DD12LFE004,597.5,598.9,CH,SEL,HRR,SEL
SAR,DD12LFE004,598.9,609.7,CB,SEL,CH,SEL
SAR,DD12LFE004,609.7,611.25,CH,SEL,HRR,SEL
SAR,DD12LFE004,611.25,636.3,CH,SEL,HM,SEL
SAR,DD12LFE004,636.3,638.7,CH,F,SE,SEL
SAR,DD12LFE004,638.7,646.6,CH,SEL,DO,P
SAR,DD12LFE004,646.6,706.5,HM,SEL,HRR,SEL
SAR,DD12PHS002,239.78,275.9,CH,P,CH,V
SAR,DD12PHS002,275.9,281.1,PY,DF,,
SAR,DD12PHS002,281.1,289.1,HM,P,SE,P
SAR,DD12PHS002,289.1,297.0,CH,P,HM,P
SAR,DD12PHS002,297.0,305.1,CH,P,HM,P
SAR,DD12PHS002,305.1,366.96,CH,P,HM,P
SAR,DD12PHS002,366.96,375.0,HM,P,,
SAR,DD12PHS002,375.0,444.0,KF,P,CH,P
SAR,DD12PHS002,444.0,448.2,HM,P,HSP,V
SAR,DD12PHS002,448.2,542.7,CH,P,HM,P
SAR,DD12PHS002,542.7,543.7,CH,P,HM,P
SAR,DD12PHS002,546.4,561.0,CH,P,,
SAR,DD12PHS002,561.0,600.4,CH,P,HM,P
SAR,DD12PHS002,600.4,647.5,CH,P,HM,P
SAR,DD12PHS002,649.4,651.5,CH,P,HM,P
SAR,DD12PHS002,651.5,706.0,SE,C,CH,P
SAR,DD12PHS003,111.0,149.0,CH,P,HM,P
SAR,DD12PHS003,149.0,159.48,CH,P,HM,P
SAR,DD12PHS003,159.48,211.0,CH,P,HM,P
SAR,DD12PHS003,211.0,262.71,CH,P,HM,P
SAR,DD12PHS003,262.71,267.65,CH,P,HM,P
SAR,DD12PHS003,267.65,277.0,CH,P,,
SAR,DD12PHS003,277.0,324.3,CH,P,HM,P
SAR,DD12PHS003,324.3,325.6,HM,P,,
SAR,DD12PHS003,325.6,358.6,CH,P,HM,P
SAR,DD12PHS003,358.6,359.3,HM,P,,
SAR,DD12PHS003,359.3,386.7,CH,P,HM,P
SAR,DD12PHS003,386.7,420.4,CH,P,HM,P
SAR,DD12PHS003,420.4,423.7,CH,P,,
SAR,DD12PHS003,423.7,426.6,CH,P,HM,RCLT
SAR,DD12PHS003,426.6,428.7,HM,P,,
SAR,DD12PHS003,428.7,457.23,CH,P,HM,P
SAR,DD12PHS003,457.23,467.44,CH,P,KF,C
SAR,DD12PHS003,467.44,540.9,CH,P,HM,P
SAR,DD12PHS003,540.9,554.5,CH,P,HM,P
SAR,DD12PHS003,554.5,584.0,CH,P,HM,P
SAR,DD12PHS003,584.0,590.57,CH,P,HM,P
SAR,DD12PHS003,590.57,602.6,CH,P,HM,P
SAR,DD12PHS003,602.6,605.3,CH,P,HM,P
SAR,DD12PHS003,605.3,614.4,CH,P,HM,P
SAR,DD12PHS003,614.4,616.9,CH,P,HM,P
SAR,DD12PHS003,616.9,694.4,CH,P,HM,P
SAR,DD12PHS003,694.4,704.9,CH,P,HM,P
SAR,DD12PHS003,704.9,715.3,CH,P,HM,P
SAR,DD12PHS003,715.3,716.8,HM,P,,
SAR,DD12PHS003,716.8,772.1,CH,P,HM,P
SAR,DD12PHS004,134.2,150.0,CH,P,HRE,C
SAR,DD12PHS004,150.0,156.5,CH,P,KF,C
SAR,DD12PHS004,156.5,157.7,CH,P,HM,P
SAR,DD12PHS004,157.7,283.92,CH,P,HM,C
SAR,DD12PHS004,283.92,285.6,HM,P,,
SAR,DD12PHS004,285.6,408.0,CH,P,SE,P
SAR,DD12PHS004,412.1,513.5,CH,P,HM,P
SAR,DD12PHS004,513.5,515.37,HM,P,,
SAR,DD12PHS004,515.37,605.2,CH,P,HM,P
SAR,DD12PHS004,605.2,607.92,HM,P,,
SAR,DD12PHS004,607.92,644.6,CH,P,SE,P
SAR,DD12PHS004,644.6,649.1,HM,C,,
SAR,DD12PHS004,652.75,706.68,CH,P,HM,P
SAR,DD12PHS004,706.68,712.5,HRE,P,,
SAR,DD12PHS004,712.5,737.05,CH,P,HM,P
SAR,DD12PHS004,737.05,768.4,CH,P,KF,C
SAR,DD12PHS004,768.4,844.1,CH,P,KF,C
SAR,DD12PHS005,122.5,256.0,CH,P,HM,P
SAR,DD12PHS005,256.0,272.65,CH,P,HM,P
SAR,DD12PHS005,277.55,281.28,CH,P,HM,P
SAR,DD12PHS005,281.28,320.41,CH,P,HM,P
SAR,DD12PHS005,320.41,376.0,CH,P,HM,P
SAR,DD12PHS005,376.0,434.16,CH,P,HM,P
SAR,DD12PHS005,434.16,438.5,CH,P,HM,P
SAR,DD12PHS005,438.5,464.15,CH,P,,
SAR,DD12PHS005,469.53,481.28,CH,P,HM,P
SAR,DD12PHS005,481.28,494.16,CH,P,HM,P
SAR,DD12PHS005,494.16,505.3,CH,P,SE,P
SAR,DD12PHS005,505.3,517.7,CH,P,KF,C
SAR,DD12PHS005,517.7,519.3,CH,P,HM,P
SAR,DD12PHS005,519.3,543.3,CH,P,HM,P
SAR,DD12PHS005,543.3,591.42,CH,P,SE,P
SAR,DD12PHS005,591.42,633.11,CH,P,SE,P
SAR,DD12PHS005,635.0,636.21,CH,P,HM,P
SAR,DD12PHS005,655.4,677.0,CH,P,HM,P
SAR,DD12PHS005,677.0,715.0,CH,P,HM,P
SAR,DD12PHS006,359.0,364.3,CH,C,HSP,D
SAR,DD12PHS006,364.3,442.0,DO,SEL,HRE,SEL
SAR,DD12PHS006,442.0,446.3,CH,C,HRE,C
SAR,DD12PHS006,446.3,453.0,CH,P,,
SAR,DD12PHS006,453.0,460.5,HRE,P,,
SAR,DD12PHS006,460.5,513.1,CH,P,DO,C
SAR,DD12PHS006,513.1,514.0,HM,B,SE,BF
SAR,DD12PHS006,515.1,516.2,HRR,XF,HSG,P
SAR,DD12PHS006,516.2,542.3,CH,C,SE,C
SAR,DD12PHS006,542.3,543.8,CH,P,SE,P
SAR,DD12PHS006,559.9,564.8,HM,SV,SE,P
SAR,DD12PHS006,564.8,569.8,SE ,P,,
SAR,DD12PHS006,569.8,583.3,CH,P,,
SAR,DD12PHS006,583.3,593.0,CH,P,SE,P
SAR,DD12PHS006,701.4,712.0,CH,P,SE,P
SAR,DD12PHS006,712.0,742.0,CH,P,SE,P
SAR,DD12PHS006,742.0,747.2,CB,V,GR,P
SAR,DD12PHS006,747.2,756.2,FS,P,QT,P
SAR,DD12PHS006,756.2,760.4,CB,V,GR,P
SAR,DD12PHS006,760.4,778.7,FS,P,QT,P
SAR,DD12PHS006,778.7,794.3,FS,C,QT,P
SAR,DD12PHS006,794.3,797.5,GR,P,QT,C
SAR,DD12PHS006,797.5,806.8,FS,P,QT,P
SAR,DD12PHS006,806.8,809.9,GR,P,QT,C
SAR,DD12PHS006,809.9,811.2,PL,P,PX,P
SAR,DD12PHS006,811.2,814.2,GR,P,QT,C
SAR,DD12PHS006,814.2,817.3,PL,P,PX,P
SAR,DD12PHS006,817.3,818.5,BI,C,FS,P
SAR,DD12PHS006,818.5,831.7,CB,V,FS,C
SAR,DD12PHS006,831.7,837.0,BI,C,FS,P
SAR,DD12PHS006,837.0,840.8,FS,C,QT,P
SAR,DD12PHS006,840.8,871.0,BI,C,FS,P
SAR,DD12PHS007,176.2,228.0,NL,NL,HM,P
SAR,DD12PHS007,228.0,258.9,NL,NL,HM,P
SAR,DD12PHS007,258.9,323.23,NL,NL,HM,P
SAR,DD12PHS007,323.23,347.1,NL,NL,HM,P
SAR,DD12PHS007,347.1,462.0,NL,NL,SE,P
SAR,DD12PHS007,462.0,471.78,NL,NL,,
SAR,DD12PHS007,471.78,474.87,NL,NL,SI,P
SAR,DD12PHS007,474.87,477.8,NL,NL,,
SAR,DD12PHS007,477.8,485.1,NL,NL,,
SAR,DD12PHS007,485.1,512.3,NL,NL,,
SAR,DD12PHS007,512.3,537.5,NL,NL,SE,P
SAR,DD12PHS007,537.5,546.86,NL,NL,CH,P
SAR,DD12PHS007,546.86,561.9,NL,NL,SE,P
SAR,DD12PHS007,561.9,572.15,NL,NL,SI,P
SAR,DD12PHS007,572.15,588.9,NL,NL,SE,P
SAR,DD12PHS007,588.9,610.43,NL,NL,SI,C
SAR,DD12PHS007,610.43,679.6,NL,NL,SE,P
SAR,DD12PHS007,679.6,689.9,NL,NL,SE,P
SAR,DD12PHS007,689.9,722.9,NL,NL,SE,P
SAR,DD12PHS007,722.9,727.2,NL,NL,SI,C
SAR,DD12PHS007,727.2,750.1,NL,NL,SI,C
SAR,DD12PHS007,750.1,761.13,NL,NL,SI,C
SAR,DD12PHS007,761.13,785.25,NL,NL,,
SAR,DD12PHS007,785.25,804.1,NL,NL,,
SAR,DD12PHS007,804.1,861.74,NL,NL,SI,P
SAR,DD12PHS007,861.74,863.3,NL,NL,SI,C
SAR,DD12PHS007,863.3,864.63,CH,P,SE,P
SAR,DD12PHS007,864.63,912.9,NL,NL,SE,P
SAR,DD12PHS008,176.2,217.0,CH,MTX,HSP,MTX
SAR,DD12PHS008,217.0,245.1,CH,MTX,SE,MTX
SAR,DD12PHS008,245.9,248.0,SE,MTX,,
SAR,DD12PHS008,248.0,258.9,CH,MTX,,
SAR,DD12PHS008,258.9,268.5,CA,MTX,CH,MTX
SAR,DD12PHS008,268.5,271.3,CA,MTX,CH,MTX
SAR,DD12PHS008,276.0,281.7,CH,SEL,LX,SEL
SAR,DD12PHS008,281.7,290.7,CH,MTX,SE,C
SAR,DD12PHS008,290.7,317.05,CB,MTX,CH,MTX
SAR,DD12PHS008,317.05,320.6,CH,P,SE,P
SAR,DD12PHS008,320.6,350.1,CB,MTX,CH,MTX
SAR,DD12PHS008,350.1,352.9,HSG,SM,SC,SEL
SAR,DD12PHS008,352.9,441.8,CB,MTX,CH,SEL
SAR,DD12PHS008,441.8,458.7,CH,MTX,SE,SEL
SAR,DD12PHS008,458.7,485.35,CB,V,CH,MTX
SAR,DD12PHS008,485.35,487.05,CH,P,SE,P
SAR,DD12PHS008,487.05,515.0,CH,SEL,,
SAR,DD12PHS008,515.0,525.5,CH,SEL,,
SAR,DD12PHS008,525.5,549.15,CB,MTX,CH,MTX
SAR,DD12PHS008,563.15,595.5,CB,MTX,,
SAR,DD12PHS008,595.5,608.0,CB,MTX,CH,MTX
SAR,DD12PHS008,608.0,620.0,CH,MTX,,
SAR,DD12PHS008,620.0,764.9,SE,P,,
SAR,DD12PHS009,0.0,6.0,SI,NL,,
SAR,DD12PHS009,6.0,21.0,HE,CM,,
SAR,DD12PHS009,21.0,27.0,HE,P,,
SAR,DD12PHS009,27.0,54.0,LM,P,,
SAR,DD12PHS009,72.0,78.0,LM,P,,
SAR,DD12PHS009,176.6,191.3,HM,P,SE,P
SAR,DD12PHS009,191.3,193.0,HM,P,SE,P
SAR,DD12PHS009,193.0,198.9,HM,P,SE,P
SAR,DD12PHS009,198.9,201.2,HM,P,,
SAR,DD12PHS009,201.2,253.93,HM,P,SE,P
SAR,DD12PHS009,253.93,254.7,CH,P,SE,P
SAR,DD12PHS009,254.7,322.5,HM,P,,
SAR,DD12PHS009,322.5,327.5,HM,P,SE,P
SAR,DD12PHS009,327.5,335.4,CH,P,SE,P
SAR,DD12PHS009,335.4,380.0,CH,P,SE,P
SAR,DD12PHS009,380.0,423.31,CH,P,SE,P
SAR,DD12PHS009,423.31,431.6,CH,P,SE,P
SAR,DD12PHS009,433.5,459.15,CH,P,SE,P
SAR,DD12PHS009,459.15,488.4,CH,P,SE,P
SAR,DD12PHS009,488.4,506.3,CH,P,HM,F
SAR,DD12PHS009,506.3,522.9,CH,P,SE,P
SAR,DD12PHS009,526.3,529.6,CH,P,SE,P
SAR,DD12PHS009,529.6,618.7,CH,P,SE,P
SAR,DD12PHS009,618.7,621.0,CH,P,,
SAR,DD12PHS009,621.0,653.0,CH,P,SE,P
SAR,DD12PHS009,653.0,669.4,CH,P,SE,P
SAR,DD12PHS009,669.4,672.13,CH,P,SE,P
SAR,DD12PHS009,672.13,676.0,CH,P,SE,P
SAR,DD12PHS009,693.18,700.0,CH,P,SE,P
SAR,DD12PHS010,188.8,228.3,CH,P,SE,P
SAR,DD12PHS010,228.3,233.8,SE,P,,
SAR,DD12PHS010,234.6,254.55,CH,P,SE,P
SAR,DD12PHS010,254.55,267.4,CH,P,SE,P
SAR,DD12PHS010,267.4,293.6,CH,P,SE,P
SAR,DD12PHS010,293.6,315.7,SE,P,,
SAR,DD12PHS010,315.7,363.2,CH,P,SE,P
SAR,DD12PHS010,363.2,389.0,CH,P,SE,P
SAR,DD12PHS010,389.0,391.9,CH,P,SE,P
SAR,DD12PHS010,391.9,456.7,CH,P,SE,P
SAR,DD12PHS010,458.3,509.84,CH,P,SE,P
SAR,DD12PHS010,509.84,561.13,CH,P,SE,P
SAR,DD12PHS010,561.13,561.75,CH,P,,
SAR,DD12PHS010,561.75,578.6,CH,P,SE,P
SAR,DD12PHS010,578.6,579.4,CH,P,,
SAR,DD12PHS010,579.4,581.0,SI,P,,
SAR,DD12PHS010,581.0,581.7,CH,P,,
SAR,DD12PHS010,581.7,598.9,CH,P,SE,P
SAR,DD12PHS010,598.9,608.1,CH,P,SE,P
SAR,DD12PHS010,608.1,609.4,CH,P,,
SAR,DD12PHS010,609.4,618.4,CH,P,SE,P
SAR,DD12PHS010,618.4,662.0,CH,P,SE,P
SAR,DD12PHS011,0.0,12.0,HRE,NL,LM,NL
SAR,DD12PHS011,12.0,36.0,HRE,NL,KA,NL
SAR,DD12PHS011,36.0,54.0,LM,NL,,
SAR,DD12PHS011,54.0,61.0,LM,NL,,
SAR,DD12PHS011,108.0,126.0,HRE,NL,KA,NL
SAR,DD12PHS011,126.0,144.0,HRE,NL,KA,NL
SAR,DD12PHS011,144.0,171.0,HRE,NL,KA,NL
SAR,DD12PHS011,171.0,179.6,HRE,NL,QT,NL
SAR,DD12PHS011,179.6,277.0,CH,NL,HRE,NL
SAR,DD12PHS012,169.0,413.9,HM,P,SE,P
SAR,DD12PHS012,413.9,438.55,HM,P,SE,P
SAR,DD12PHS012,438.55,442.1,HM,P,,
SAR,DD12PHS012,443.6,496.3,CH,P,SE,P
SAR,DD12PHS012,496.3,656.6,CH,P,SE,P
SAR,DD12PHS012,656.6,659.9,KF,D,,
SAR,DD12PHS012,659.9,681.7,CH,P,SE,P
SAR,DD12PHS012,681.7,705.9,CH,P,SE,P
SAR,DD12PHS013,299.6,308.67,CH,C,HM,P
SAR,DD12PHS013,308.67,320.2,CH,C,HM,P
SAR,DD12PHS013,320.2,342.0,CH,P,HM,P
SAR,DD12PHS013,342.0,344.7,HM,P,,
SAR,DD12PHS013,344.7,349.0,CH,C,HM,P
SAR,DD12PHS015,6.0,30.0,HM,P,LM,P
SAR,DD12PHS015,30.0,42.0,LM,P,,
SAR,DD12PHS015,81.0,93.0,MU,NL,,
SAR,DD12PHS015,144.0,168.0,LM,NL,,
SAR,DD12PHS015,192.0,198.0,HM,P,,
SAR,DD12PHS015,199.7,213.4,HM,P,SE,SEL
SAR,DD12PHS015,213.4,225.9,CB,SEL,HM,SEL
SAR,DD12PHS015,225.9,233.7,CB,NL,HM,C
SAR,DD12PHS015,233.7,240.9,CB,SEL,CH,SEL
SAR,DD12PHS015,240.9,244.1,DO,SEL,HRE,C
SAR,DD12PHS015,244.1,248.0,DO,SEL,GR,SEL
SAR,DD12PHS015,248.0,251.3,DO,SEL,GR,SEL
SAR,DD12PHS015,251.3,266.2,DO,SEL,HM,P
SAR,DD12PHS015,266.2,280.2,CB,C,CH,SEL
SAR,DD12PHS015,287.8,291.0,HM,SEL,SE,SEL
SAR,DD12PHS015,291.0,305.1,HM,SEL,SE,SEL
SAR,DD12PHS015,305.1,308.8,HRE,C,LM,C
SAR,DD12PHS015,308.8,315.9,CB,SEL,GR,SEL
SAR,DD12PHS015,315.9,324.2,DO,SEL,HM,SEL
SAR,DD12PHS015,324.2,325.2,CH,SEL,HM,SEL
SAR,DD12PHS015,325.2,327.9,CB,C,CH,P
SAR,DD12PHS015,327.9,336.5,DO,P,GR,SEL
SAR,DD12PHS015,336.5,344.55,HM,SEL,SE,SEL
SAR,DD12PHS015,344.55,345.2,HRE,C,HSG,C
SAR,DD12PHS015,345.2,349.6,CH,SEL,SE,SEL
SAR,DD12PHS015,349.6,352.5,DO,SEL,SE,SEL
SAR,DD12PHS015,352.5,353.0,CH,SEL,HM,SEL
SAR,DD12PHS015,353.0,358.3,CH,SEL,SE,SEL
SAR,DD12PHS015,358.3,378.7,CH,SEL,DO,SEL
SAR,DD12PHS015,378.7,391.3,DO,SEL,HM,C
SAR,DD12PHS015,391.3,399.4,DO,SEL,GR,SEL
SAR,DD12PHS015,399.4,401.3,CB,SEL,GR,P
SAR,DD12PHS015,401.3,405.0,DO,P,GR,SEL
SAR,DD12PHS015,405.0,410.0,DO,P,GR,C
SAR,DD12PHS015,410.0,449.05,DO,P,GR,C
SAR,DD12PHS015,449.05,452.4,CH,C,HM,C
SAR,DD12PHS015,452.4,453.3,DO,P,HM,C
SAR,DD12PHS015,453.3,478.6,DO,P,GR,C
SAR,DD12PHS015,478.6,479.6,DO,P,HM,C
SAR,DD12PHS015,479.6,485.7,DO,P,GR,C
SAR,DD12PHS015,485.7,486.4,DO,P,HM,C
SAR,DD12PHS015,486.4,508.6,DO,P,GR,C
SAR,DD12PHS015,508.6,513.4,DO,SEL,GR,SEL
